BLOCK_ID,longest_segment,avg_intersection_length,HOUSING20,POP20,aadt
591225,1125.0689552823203,341.50984190795003,0,0,34648.555555555555
591226,333.93753516178367,97.07995078547607,168,219,0.0
591228,211.52445497254072,112.93387126228389,1,1,0.0
591229,807.4320422918975,203.8411844380743,14,49,0.0
591230,3234.003275342668,1249.1370102042004,0,0,0.0
591231,443.8832319761759,155.0234046180366,9,17,0.0
591232,619.8363856040771,173.50096170242952,0,0,14130.5
591233,489.28845387171515,170.46538220301827,3,7,25736.875
591235,1452.8593918587928,383.0056078029629,0,0,79686.0
591237,1154.3834772818734,298.1233525152884,0,0,79403.5
591238,1154.3834772818734,198.7558569810925,0,0,58115.75
591239,1814.456939248823,424.4820581419477,0,0,62469.333333333336
591241,3727.3207859053173,708.9233178214602,0,0,33472.0
591242,1943.279310644744,661.0239068376042,0,0,50182.0
591244,3727.3207859053173,708.9233178214602,0,0,33472.0
591246,337.8429681532728,75.42232856587783,17,37,11987.0
591247,406.6194502135149,149.66699756736904,74,171,12049.0
591248,1299.9687138979025,453.20121278825206,0,0,76309.5
591250,1228.9665435526426,294.57379424973254,0,0,72753.2
591251,910.9514016402095,201.06202013973632,0,0,0.0
591252,240.88599243852195,146.97700198239016,198,324,0.0
591254,418.584295082626,171.6453984562293,11,46,0.0
591255,637.9513055860496,145.99580439420436,16,32,89422.5
591256,1085.7928726380612,231.38190666985753,2,7,65473.333333333336
591259,430.7500485359524,172.41880379238208,34,83,0.0
591260,1154.3834772818734,143.4190691787259,0,0,31214.8
591261,703.5521433501142,229.69244111159003,34,98,85491.66666666667
591262,299.8250606309139,107.50840068756425,0,0,0.0
591263,910.9514016402095,245.75634709604293,13,18,0.0
591265,588.2131947287519,178.40620073309663,0,0,25736.875
591266,1235.024981381807,249.7167565905509,17,77,0.0
591267,422.18556605422623,121.97336084716699,36,64,0.0
591268,350.63653191394457,139.93437724070617,508,740,37408.0
591269,489.28845387171515,175.41738599531215,0,0,25736.875
591270,588.2131947287519,193.92584289889746,1,8,27267.166666666668
591271,703.5521433501142,240.07095101702583,0,0,84517.5
591273,134.58076038982946,111.31945194911619,14,22,0.0
591274,110.77644463178657,107.40250184396648,14,27,0.0
591275,134.58076038982946,84.1538680761279,9,24,9868.0
591276,276.3870811179008,123.18108127756899,0,0,8489.0
591277,145.1783617292848,98.87989385041635,20,40,8489.0
591278,112.00057747720881,93.9276692165322,5,11,0.0
591279,112.00057747720881,91.38701329184889,0,0,0.0
591280,753.0584075130292,107.59491201543052,6,26,22009.0
591281,138.91887307202103,94.20483555752426,19,49,0.0
591282,804.9840598880511,119.55669670685911,3,18,36099.2
591283,639.3038346435492,138.52140061065012,25,64,87607.0
591284,804.9840598880511,111.81151920756459,1,5,35934.9
591285,804.9840598880511,121.58713949008987,6,12,30764.333333333332
591286,804.9840598880511,114.9414577407298,7,34,36099.2
591287,267.4961532745853,105.5601205668302,15,33,79714.0
591288,304.1974821321087,183.87861219897445,18,44,0.0
591289,372.6587436470329,181.8459774799593,14,41,0.0
591290,267.2765595908774,139.99311074866657,20,52,0.0
591291,367.5289420762935,164.71297127461702,34,95,0.0
591292,315.0347309548596,197.00188804793197,0,0,16592.0
591293,409.16341794017677,155.08613129647995,13,32,0.0
591294,421.5920221670705,180.71373024911645,13,38,16592.0
591295,367.4032489512267,172.05550161305004,36,85,0.0
591296,367.5289420762935,182.4514057032295,14,43,0.0
591297,370.92530122255016,154.2625865817574,33,81,0.0
591298,1100.5515042779105,209.46247333407828,0,0,78806.0
591299,309.75765972635276,154.34625299372178,22,59,0.0
591300,370.92530122255016,173.80026484238977,12,27,0.0
591301,440.5765760411854,196.58407801339564,90,103,16592.0
591302,440.5765760411854,166.50668141943083,20,40,0.0
591303,1100.5515042779105,212.84397012047566,5,15,48772.666666666664
591304,421.5920221670705,177.7758587535806,16,47,16592.0
591305,406.04128720507106,161.42803790660042,19,58,0.0
591306,408.381977617756,162.1752068029053,32,66,16592.0
591307,409.0976484491189,154.31818798293065,32,74,16592.0
591308,409.0976484491189,142.2976057683393,38,71,16592.0
591309,634.4647766426372,332.74681924187354,21,45,34905.0
591310,634.4647766426372,286.2152728457594,39,91,34905.0
591311,405.9414424324109,227.32247379577655,8,16,27279.5
591312,634.4647766426372,191.50343654417773,388,890,34905.0
591313,403.89554381170797,185.7441764337911,33,84,34905.0
591314,702.7788184684435,234.77115476108838,0,0,59484.4
591315,286.04085341685504,206.51299062835096,20,64,0.0
591316,450.4459969417066,176.8748365953521,26,63,0.0
591317,450.4459969417066,156.2034782858713,26,57,0.0
591318,450.4459969417066,146.0247871156081,36,70,0.0
591319,231.50752929370998,122.6485091827732,12,35,0.0
591320,251.46756445256727,121.56678431670557,22,56,0.0
591321,306.0215061085372,163.51958957459667,22,52,0.0
591322,251.46756445256727,140.10571063836102,22,60,0.0
591323,388.9551262237778,179.58739480439564,28,75,16592.0
591324,248.48376389098578,121.24103868587848,10,22,0.0
591325,329.12372817291526,145.07770079248502,22,48,0.0
591326,407.8553947083888,169.04173024392543,41,94,0.0
591327,425.21781364382196,216.59999047656135,11,51,0.0
591328,396.98567188352024,131.05013632783152,0,0,0.0
591329,197.17511137454315,123.84023003421326,15,24,0.0
591330,396.98567188352024,120.69639921981901,18,30,0.0
591331,246.3012917508446,142.6582857370259,21,49,0.0
591332,984.7514348785744,339.63792848932087,0,0,24902.0
591333,220.19115797693053,122.64413681904223,0,0,0.0
591334,220.19115797693053,130.8041795105063,0,0,0.0
591335,220.19115797693053,96.36086702124469,0,0,0.0
591336,219.39854499908932,154.36038429506712,0,0,0.0
591337,205.21252647214817,113.2152381679381,6,8,0.0
591338,220.19115797693053,102.491528499989,3,9,0.0
591339,220.19115797693053,94.87923950371658,13,5,0.0
591340,412.53208501674743,120.61431135202234,35,28,0.0
591341,228.25932382192468,127.28901058570001,5,12,0.0
591342,448.747737760257,197.97728732037095,14,19,0.0
591343,448.747737760257,176.6004016621804,18,54,0.0
591344,358.9414136147519,179.36119164295923,33,95,0.0
591345,306.5311421647689,145.0369253952395,22,65,0.0
591346,358.1497171450007,167.75399009015055,33,84,0.0
591347,278.47177805542884,137.10051070441924,17,41,0.0
591348,236.6401717730408,144.4500372364875,17,51,0.0
591349,281.7646683451275,158.05580921772346,14,40,0.0
591350,281.7646683451275,136.4904601563069,19,61,0.0
591351,382.5857679238583,179.1499868948037,29,75,26339.0
591352,382.5857679238583,182.38587675338712,29,114,26339.0
591353,382.5857679238583,164.11058766730204,23,42,0.0
591354,365.09827749280487,175.31564820729295,26,63,26339.0
591355,293.70872369299707,152.33056434838653,38,83,26339.0
591356,293.3158653841248,127.09032688452147,18,39,26339.0
591357,293.3158653841248,127.46917865049129,18,36,26339.0
591358,274.6328074261665,132.90403451943922,8,30,0.0
591359,278.86902715467534,134.2837198265009,24,69,0.0
591360,499.5555484796298,120.06765075546372,15,42,0.0
591361,407.5009140741036,116.81703032685604,0,0,26339.0
591362,278.86902715467534,139.59703782498968,27,53,0.0
591363,315.2552062508819,168.7808010376588,23,54,0.0
591364,273.91690118803467,127.25486596340387,24,81,0.0
591365,267.2765595908774,136.79999146378952,26,69,0.0
591366,387.82535105270523,207.04452690269304,31,86,0.0
591367,716.8723762454509,212.98937581450633,18,44,98787.25
591368,501.9046209874266,196.52459254371465,29,66,0.0
591369,502.3960323938565,246.19263572838182,39,90,28621.0
591370,716.8723762454509,195.1051332699553,0,0,63659.125
591371,1374.948980902867,263.3166566064435,5,23,48232.833333333336
591372,479.5955711066318,148.9579865592813,22,65,28621.0
591373,364.1199868960566,183.8567769995792,37,106,21923.75
591374,355.9939734515849,174.26875188852736,25,89,28621.0
591375,364.1199868960566,178.33145696662265,70,151,28621.0
591376,385.01155648073046,167.13412843950843,42,134,28621.0
591377,403.5237149653536,168.74395243286514,48,122,18797.0
591378,403.5237149653536,151.34813686309928,7,31,0.0
591379,1374.948980902867,203.20178091882656,0,0,55155.25
591380,1374.948980902867,220.92944012734503,0,0,60890.9
591381,1374.948980902867,278.5097108559973,0,0,89780.5
591382,501.0952088352235,226.12799215448646,178,380,0.0
591383,364.90369840857977,162.9210043313104,25,73,28621.0
591384,358.2961137930583,133.3299825968132,0,0,0.0
591385,222.32700983436524,124.9420884752667,12,22,0.0
591386,270.61177820673464,116.43305292230139,22,47,0.0
591387,403.5237149653536,169.16481311601956,23,74,0.0
591388,358.2961137930583,147.57010160199903,21,59,0.0
591389,391.9166944922865,181.7803683815008,3,35,18797.0
591390,393.3256548318178,162.90494300064674,18,52,0.0
591391,290.2428102060252,112.00721085030132,9,34,0.0
591392,848.9503401016882,325.61336394290413,0,0,20738.0
591396,1437.3707213753225,274.7325593819855,0,0,21356.0
591400,1109.9340805016993,422.1963473951523,0,0,0.0
591401,484.28808815190894,156.31156590844552,27,60,0.0
591402,280.19909352626576,141.0393555447428,22,69,0.0
591403,365.09726575166286,169.21776400304202,23,61,0.0
591404,310.82804697682064,152.1788635142578,26,81,0.0
591405,450.46143337943477,116.49812386214094,8,28,0.0
591406,1108.368577173626,629.619860771524,0,0,81591.0
591407,803.6135989899892,272.07573948803054,0,0,0.0
591410,910.0912228460818,264.6342476288434,7,13,56963.57142857143
591411,1437.3707213753225,262.6977111159564,0,0,23777.777777777777
591412,3526.4547741362676,788.414806513418,0,0,22606.0
591413,378.60918114300296,128.63866996105438,22,68,0.0
591414,293.9275846896678,132.12086630436258,37,110,0.0
591415,318.72680551267734,202.4419713945275,64,115,0.0
591417,198.65116221357624,77.43314403569842,12,42,0.0
591418,433.8121168061608,148.63161927231607,30,91,0.0
591419,433.8121168061608,140.3931236918976,46,92,0.0
591420,415.3471355073659,170.00061502567448,25,51,0.0
591421,417.651698021593,135.09170363248825,37,102,0.0
591422,415.3471355073659,149.18266892788535,18,52,0.0
591423,328.02880954200737,125.37581794379729,54,161,13341.0
591424,531.2932923946315,183.70098155029933,30,101,0.0
591425,306.76075845264035,114.38631073000529,30,80,0.0
591426,221.71249024487946,121.73330851214133,17,54,0.0
591427,294.743375088211,114.70133250987,31,84,0.0
591428,294.743375088211,100.84412339085331,25,75,0.0
591429,248.04744158875232,106.58875454363171,19,62,0.0
591430,362.87825391556106,126.63752330799426,13,54,0.0
591431,294.743375088211,100.05949257982373,24,63,0.0
591432,294.743375088211,146.17310715676598,14,41,0.0
591433,320.7435307012629,129.2447231009981,50,151,0.0
591434,419.7626909236853,121.28339267217726,58,163,0.0
591435,319.4534590423421,103.71772648267088,82,207,0.0
591436,534.959393782108,172.21472044433415,30,90,0.0
591437,257.9919018323911,122.34085900947599,32,108,0.0
591438,257.9919018323911,127.6412389570033,17,61,0.0
591439,1456.7008855542329,611.316885024015,1,3,0.0
591440,363.28603756208406,164.11436237816983,25,82,0.0
591441,484.47566591742793,174.75835918638558,18,54,0.0
591442,312.4328623931506,168.4286074145711,15,22,21146.0
591443,312.4328623931506,155.58794008556364,13,51,21146.0
591444,845.6961800594376,199.49773872106246,254,128,0.0
591445,293.0557453579762,176.92966257620677,5,21,0.0
591446,1180.7384928193267,297.9138751329122,7,79,61859.0
591447,659.136086613105,206.3339008530502,0,0,25736.875
591448,323.3640145373872,142.65281426146785,19,7,0.0
591449,3106.764891570653,776.9113290806496,0,0,0.0
591463,223.79281476207,106.46314039058473,0,0,0.0
591464,219.686717245328,120.94022108938307,0,0,0.0
591465,269.2889306072992,98.91075054312684,0,0,0.0
591466,569.7290371613135,122.56040261035578,0,0,36329.0
591467,406.257328708085,113.79763540626749,0,0,0.0
591468,114.40323860190503,100.38714003400743,0,0,0.0
591469,204.36003459897694,107.71184703592789,0,0,0.0
591470,114.40323860190503,77.37541585628905,0,2,0.0
591471,219.686717245328,119.23050879374865,0,0,0.0
591472,127.42266126815238,105.4019064955623,0,1,0.0
591473,381.7084722770052,116.35418943142585,64,190,0.0
591474,701.2084933301041,141.83655871918597,56,121,61738.5
591475,312.18929694946064,105.56848654392208,82,229,0.0
591476,406.08952152963843,222.06101074433118,19,52,0.0
591477,228.5837046407849,96.35170934577594,57,144,0.0
591478,398.8593917771927,126.79163093318208,44,87,0.0
591479,408.38530654003364,154.27563007975976,291,659,0.0
591480,684.2904477905342,252.8940721650582,89,142,57482.25
591481,130.75063980328838,64.82239983664196,7,11,0.0
591482,887.3604719118184,276.6237479931021,1,13,9594.5
591483,1446.489055533957,297.16624866763584,0,0,83019.83333333333
591484,1587.958984386761,366.696265105287,0,0,83019.83333333333
591485,541.3602215869738,171.90171953697407,43,63,7951.5
591487,650.8721177957177,170.1490399129603,20,53,0.0
591488,1181.8653047434605,253.35827573806358,80,146,50676.75
591489,171.77591864488286,115.3267746117264,10,23,0.0
591490,1181.8653047434605,200.08429458702503,46,84,47057.333333333336
591491,285.50000001905346,111.50526128664721,10,9,0.0
591492,171.77591864488286,116.12185706084159,16,37,0.0
591493,340.43687090249216,329.39922656331566,0,0,0.0
591494,349.29765359572974,199.16646803769817,26,55,14868.0
591495,359.46186173065973,201.28243019554057,29,48,14868.0
591496,359.46186173065973,137.74307069198522,14,61,14868.0
591497,818.8300755537007,279.24239981813264,20,42,0.0
591498,318.36158222413917,150.72913062625372,13,24,0.0
591499,346.008045199285,161.449555683768,2,12,14868.0
591500,403.9700751776176,213.20935058510588,26,69,0.0
591501,684.2904477905342,228.50308027076505,38,84,57334.5
591502,1181.8653047434605,286.26627054670973,28,61,43567.0
591503,1181.8653047434605,257.39672433584946,52,96,43567.0
591504,1181.8653047434605,298.3199639260256,29,67,34000.0
591505,257.58914170076827,106.6857216273574,26,81,0.0
591506,241.48047167918276,125.55739793373559,12,46,0.0
591507,133.88405206660684,95.40556365172206,12,29,0.0
591509,320.99218477090153,140.0402800153836,36,129,8489.0
591510,304.1974821321087,163.11859474963026,69,119,0.0
591511,370.92530122255016,160.32432443796924,28,66,0.0
591512,702.7788184684435,221.7532989243023,1,24,49283.5
591513,383.4394811923569,164.35342147634825,22,57,0.0
591514,410.75834553829964,195.82178965521624,33,72,0.0
591515,222.54702341410956,118.74881146140999,15,36,0.0
591516,203.09416660654412,168.62109110431228,143,224,0.0
591522,1170.7647885901463,221.29612746832663,0,0,0.0
591523,357.05738614564706,144.91065635589382,13,35,0.0
591524,309.22601884246507,145.49787578016276,17,50,0.0
591525,309.22601884246507,154.03409194189112,18,43,0.0
591526,306.52088598893954,155.32954866578,1,12,19841.0
591527,196.53344791104655,122.8723526232887,27,43,0.0
591528,541.2005420662092,121.93297183363782,137,257,0.0
591529,222.32700983436524,146.53591523752542,26,71,0.0
591530,382.1433005609247,164.48174709574604,10,24,0.0
591531,671.5055630387076,208.3152014429423,26,68,107794.0
591533,405.59754851493614,323.96153907443653,39,63,0.0
591534,450.9897687294326,122.35808650866586,30,69,0.0
591535,473.5417345439913,226.43636560267527,757,1165,27279.5
591536,548.4711214740672,229.4158078885559,1,12,0.0
591537,362.7306091287358,163.11111069526612,12,36,0.0
591538,345.2978337089952,177.5931418483522,18,51,0.0
591539,716.8723762454509,225.37632790269527,4,12,89780.5
591540,263.407833703429,139.61181042762612,12,18,17877.0
591541,120.83682267322666,99.71736838089687,0,0,50182.0
591542,327.6694235870557,153.83202341512379,0,0,0.0
591543,1943.279310644744,307.3512533730016,0,0,50182.0
591544,569.7290371613135,169.59399904211506,0,0,47406.7
591545,1943.279310644744,175.91088692784362,0,0,42329.0
591546,180.7046319009313,96.19377292950215,2,6,52329.0
591547,1943.279310644744,241.32032793791376,0,0,33567.22222222222
591548,936.1273929165231,137.5769148622615,0,0,0.0
591549,395.6527992246103,140.83830181395288,23,71,17877.0
591550,449.05556991349846,167.58014524510287,34,107,0.0
591551,596.0725051387851,177.06913914330647,72,205,0.0
591552,400.16249388576387,115.01054048166294,99,260,0.0
591553,366.3229637936287,147.93090270858173,11,50,0.0
591554,684.2904477905342,258.28733191096575,34,72,57630.0
591555,341.20218553430107,140.99405496530116,42,111,0.0
591556,198.32792050230677,91.1463062117775,18,51,0.0
591557,498.3721754819637,150.17426170568172,3,14,40472.5
591558,358.9414136147519,155.1249130915845,27,85,0.0
591559,1374.948980902867,427.78146188430406,2,13,78806.0
591560,385.01155648073046,184.8151976683527,33,94,28621.0
591561,403.5237149653536,149.7146717906001,25,78,0.0
591562,409.49731541386274,133.9455114371851,33,74,22986.0
591563,249.14802370333865,97.72967653884163,12,43,0.0
591564,382.5857679238583,216.71899503927696,15,29,26339.0
591566,487.21633931564133,253.118421156353,0,0,0.0
591567,332.884556990366,219.110929007061,15,38,0.0
591568,354.0001036638382,105.16167724138744,27,73,0.0
591569,249.17007748394937,143.62508910759036,18,60,0.0
591570,474.1395992068726,163.07600676803375,18,65,0.0
591571,660.219441173134,234.684685319537,39,96,0.0
591572,385.37038485778965,184.32489837172398,15,32,37833.0
591573,268.21561185531584,103.23379389617425,6,15,18717.0
591574,103.2909029003534,97.45698062708006,5,26,18717.0
591579,112.99048731509886,107.84649703678305,0,0,0.0
591580,1943.279310644744,233.44120815721735,0,0,50182.0
591581,219.66172989896359,89.60042347836679,0,0,6672.5
591582,123.05142399359946,64.02500749772022,0,0,6165.5
591583,422.18556605422623,142.4064574178438,160,104,46016.0
591584,248.6250349461459,121.70752656429683,12,44,0.0
591585,1555.9086659285247,234.19665846182482,0,0,36531.28571428572
591586,335.509899768187,143.47815662239762,0,0,0.0
591587,279.950007767089,140.3416868350033,19,22,8489.0
591588,271.8215431454512,141.53077948329062,33,78,8489.0
591589,209.3497407378247,131.91754161164684,1,21,0.0
591590,231.86694332783708,138.26566032501484,7,27,0.0
591591,326.1007742157353,149.37693811263097,26,59,0.0
591592,281.1452907926178,118.58830841630532,24,55,0.0
591593,259.62233508001094,139.37449826980014,25,60,0.0
591594,266.21803442807345,133.39319201496053,14,47,0.0
591595,328.52275291717694,177.3790792105678,21,41,0.0
591596,301.6717819623457,136.76664661522375,28,64,0.0
591597,247.84313819494213,131.15278577967285,21,39,0.0
591598,1100.5515042779105,182.5360766266097,0,0,78806.0
591599,471.7936160468775,239.63752862220488,29,81,0.0
591600,405.59754851493614,309.2497810657526,41,76,0.0
591601,375.2182666021053,159.59701539070923,33,88,0.0
591602,614.0324834256567,162.60227034684846,38,120,37406.0
591603,498.3721754819637,172.4696866059556,10,23,0.0
591608,1943.279310644744,310.38844644184326,0,0,2862.0
591609,1155.0049103116178,307.4306064602085,0,0,0.0
591610,121.94018842677731,71.46700183217835,4,9,0.0
591611,1943.279310644744,258.1562180402874,0,0,14299.25
591612,112.03640123161286,106.91769612184748,0,0,50182.0
591613,143.29469911112295,114.55836968849944,0,0,0.0
591614,1125.0689552823203,251.4337339413611,0,0,43719.28571428572
591615,1943.279310644744,325.291177080772,3,17,50182.0
591616,314.9507246596635,127.65596748653755,0,0,37406.0
591625,620.9267769691821,154.27007336566493,41,109,0.0
591626,541.2005420662092,166.16402981915414,115,301,0.0
591628,352.09249789755376,145.2147449506107,36,101,0.0
591629,488.38355409272674,206.69184596068814,42,118,17291.0
591630,241.8273936117932,138.31915310076926,10,18,0.0
591631,409.49731541386274,138.15826587294526,132,263,0.0
591632,311.3626202960039,190.56655241130153,11,38,0.0
591633,570.0326012002906,170.6972189914055,0,0,22986.0
591634,184.21749538605573,108.58943192987743,11,58,0.0
591635,456.9248631778657,173.59281792308792,39,93,0.0
591636,276.37958313354295,127.78894307648606,15,52,0.0
591638,366.0613171689454,171.51285144325465,42,105,0.0
591639,226.32483515963327,148.4822639068038,15,39,0.0
591640,421.0169584376407,168.67308380453693,19,61,0.0
591641,399.1109524535993,142.08542775595723,24,55,0.0
591642,395.0242125676426,128.75533352272979,22,51,0.0
591643,238.49340885022508,104.81952807639503,13,20,0.0
591644,238.49340885022508,138.04360201764646,6,12,0.0
591645,300.2666575978297,169.82424237137917,24,61,0.0
591646,727.8195047932647,219.92843675399902,0,0,62618.5
591647,880.2154137978602,237.10265408221284,6,30,32227.0
591648,395.0900616532817,138.27601395564346,27,98,0.0
591649,305.8517749933771,142.60021903633702,31,81,0.0
591650,400.84876488856685,134.2901489704786,44,84,0.0
591651,394.629985418185,204.57975972446738,17,40,0.0
591652,403.0384899351249,170.71891552582534,34,81,0.0
591653,422.39723826794886,149.6301449291865,19,67,0.0
591654,359.38448639820683,182.25039513842339,23,61,0.0
591655,301.64849974514493,114.15316116567251,5,24,0.0
591656,501.0952088352235,257.631394803425,38,55,0.0
591659,339.87452867207196,110.5151607115771,42,120,13341.0
591661,405.995642401917,213.76791309555318,0,0,2852.0
591662,318.22961130191857,139.14125260737896,0,0,0.0
591663,1555.9086659285247,193.59368495081287,2,20,28542.4
591664,1319.6874155326161,339.9587502348029,0,0,60263.666666666664
591665,1154.3834772818734,199.20113845755137,40,69,43287.0
591666,807.3184927448793,221.22427520558352,67,165,0.0
591667,264.63257060690216,138.9477751634241,13,34,0.0
591668,311.42615240326575,166.0937747237143,22,59,0.0
591669,1059.619186003798,281.2734564498457,217,380,21146.0
591670,248.28955688410196,185.93905249398688,0,0,0.0
591671,635.1123007170123,443.80636162410656,0,0,1787.0
591672,1349.0955887338243,293.7307149793695,0,0,39752.0
591674,524.3380771460666,216.16372798397632,79,218,2779.0
591675,379.8321241876797,226.1224892601388,34,115,0.0
591676,366.7848072698992,158.34176740705325,43,96,0.0
591677,356.37694365158666,167.49183868403034,38,93,0.0
591678,1319.6874155326161,759.6471391012394,0,0,83530.5
591680,400.22284957626994,162.69182869131083,47,119,0.0
591681,760.5790585598022,292.52123207215016,0,0,16022.833333333334
591682,293.9275846896678,125.68057361988556,53,132,0.0
591683,837.4564054285293,149.35899178150905,240,647,21175.666666666668
591684,294.743375088211,150.1738149598162,15,30,0.0
591685,382.5443494159669,131.81797148551766,30,73,21146.0
598376,358.7089072021446,162.43042631775603,26,64,0.0
598378,226.75588317525208,102.94358966711171,0,0,9868.0
598379,283.7180703331205,187.30649208357275,1,9,0.0
598380,99.76222538567927,99.76222538567927,0,0,0.0
598381,1446.489055533957,254.0728798210373,0,0,55264.4
598383,262.7999880068472,126.38339534058703,5,21,5549.5
598388,1137.6024560928165,261.9916479855422,6,25,72812.0
598391,431.66919081889824,219.96593032559375,16,68,0.0
598392,431.66919081889824,184.3031199520282,44,128,0.0
598393,359.7461029242906,181.981107632444,35,94,0.0
598394,211.9263846223901,91.49486998983804,23,77,13341.0
598395,291.5448841908099,125.3365230957514,23,78,0.0
598396,335.6064917090114,125.0066442074066,31,103,0.0
598397,291.5448841908099,133.46661420583612,21,65,0.0
598398,651.4424459363759,367.8905820152559,36,93,0.0
598399,369.1676460771233,152.44535848415342,26,84,0.0
598400,429.2707462259383,119.62250608976146,59,173,0.0
598401,301.64849974514493,128.694050620133,19,60,0.0
598402,622.4938761205747,146.77132960860487,153,409,0.0
598403,197.8739280759687,106.15031647788392,58,170,0.0
598404,458.6494122255536,287.25972909156644,0,0,0.0
598405,331.20629266638196,161.71785950188453,24,77,0.0
598406,331.20629266638196,134.83075193616972,55,140,0.0
598407,513.0045733810102,156.18605661846547,12,34,0.0
598408,205.60494505661526,125.4964636949234,3,26,0.0
598409,208.03565759679367,116.92145326238409,13,42,0.0
598410,266.8752531182894,122.11103432900998,32,61,0.0
598411,439.2520201567488,149.67365158526903,5,22,0.0
598412,583.4620792862306,193.5959184192803,30,86,0.0
598413,113.39975312981164,108.76281380979606,12,26,0.0
598414,639.3038346435492,140.85043426339703,12,29,101004.5
598415,146.1186375289017,102.2274402534183,3,17,8489.0
598417,8589.96326923541,1023.2238536056303,1,8,0.0
598419,753.0584075130292,123.16338157348007,22,49,79714.0
598422,145.94754094473308,116.69465499378627,3,7,5081.0
604685,362.7306091287358,163.67353013018004,24,84,0.0
604686,916.8907964186901,300.57622947999965,0,0,46073.3
604687,1380.903024259364,309.23896348696206,0,0,110077.33333333333
604688,1374.948980902867,218.48285196237654,0,0,60890.9
604689,1157.4314010406324,242.26275492532096,0,0,63588.9
604690,1157.4314010406324,276.98504489891224,0,0,45426.857142857145
604691,903.3456100024298,200.2305452384794,0,0,61738.5
604692,716.8723762454509,205.47925162081816,0,0,63659.125
604693,702.7788184684435,234.40493810668175,0,0,59484.4
604694,804.9840598880511,109.8248709468276,0,0,36099.2
604695,1167.0347420275846,301.3890946533484,0,0,24067.25
604696,671.5055630387076,226.96603050971328,0,0,107794.0
604697,412.8405356801729,292.6202843797486,24,25,14868.0
604698,1397.119830949807,363.48906874370664,0,0,19196.0
604699,1380.903024259364,260.8529726011777,0,0,112621.0
604701,1085.7928726380612,205.74684028264352,0,0,44103.666666666664
604702,1665.173728886843,359.6180762843162,0,0,38656.0
604704,1665.173728886843,252.9329094779891,0,0,26385.2
604707,270.0444946804615,102.21319134405736,26,71,0.0
604708,1271.3952715337423,261.1221884339033,0,0,65066.2
604709,1943.279310644744,198.83700016396713,0,0,42329.0
604710,514.644858933522,213.45575865859834,346,667,0.0
604711,412.1502265881108,183.22708226321558,123,871,19679.0
604712,547.6104486984767,166.49512021606907,0,0,0.0
604713,848.9503401016882,376.3384468586852,1,26,20738.0
604715,304.5477407566545,90.09326912069625,5,26,0.0
604716,1416.9406408843122,285.69085658232126,0,0,0.0
604717,823.5584228733376,464.09788293015856,0,0,0.0
604718,271.62357938369996,143.15562321792967,8,30,0.0
604719,1814.456939248823,225.2662177209451,0,0,52341.166666666664
604720,1227.3255411077141,433.885177236263,1,17,38351.5
604721,364.3436986908775,162.05497114231258,28,87,0.0
604722,1227.3255411077141,416.7273217232907,0,0,27340.85714285714
604724,341.110616850532,180.87544134812117,0,0,14583.0
604725,1491.7097205901105,410.2108005478186,0,0,0.0
604726,270.8352018628661,147.79767547058225,1,9,0.0
604727,263.4120513828921,95.37168528123954,0,0,37406.0
604728,805.6251673151205,285.1754522735409,69,188,0.0
604732,277.1050849031627,115.383085456649,18,42,0.0
604733,1416.9406408843122,272.113973724809,5,18,0.0
604735,149.1411471862444,85.87071143567829,0,0,0.0
604736,270.0444946804615,117.10923961919315,18,12,0.0
604740,258.28141463209306,79.10641610214701,0,0,20700.2
604741,145.4657404956401,46.66194568316859,1,15,0.0
604742,668.0113941501531,218.57720438228634,0,0,25666.428571428572
604744,430.62922102686105,188.66510852648616,44,126,0.0
604745,430.62922102686105,139.07458985865512,44,85,79714.0
604746,437.1813425117412,175.3593448438908,4,4,0.0
604747,239.3511954203882,119.84626456893072,0,0,0.0
604748,1155.0049103116178,258.3288565366002,0,0,0.0
604749,1170.7647885901463,178.8138617845115,2,4,62017.0
604750,228.65178206019388,102.90158596771046,0,0,0.0
604751,1271.3952715337423,318.4380767030196,0,0,30604.5
604752,494.2243480597338,129.93022436544544,1,114,0.0
604753,1170.7647885901463,298.8215604823187,0,0,0.0
604754,1271.3952715337423,278.08133703019206,0,0,62017.0
604755,1271.3952715337423,571.3946146418443,0,0,79714.0
604756,1271.3952715337423,593.1894108465798,0,0,79714.0
604757,1170.7647885901463,160.79283488604312,8,22,0.0
604758,244.86110000887652,135.86861967937824,9,39,9296.333333333334
604759,221.80298084385007,112.86532948460845,8,13,12747.25
604760,273.4521597336912,144.38938303118988,17,40,0.0
604761,366.1611777763076,165.18307900377354,17,23,0.0
604762,355.75243512786767,143.0093904835575,29,71,0.0
604763,272.16822029418455,149.9509685601379,12,25,0.0
604764,252.62825220227904,132.93502987668654,16,26,0.0
604765,364.47695638899853,159.5044947555848,17,34,0.0
604766,259.65417869136155,134.31162487357136,16,41,0.0
604767,355.75243512786767,158.41182295301567,16,40,0.0
604768,326.92365210042385,156.5030081576026,15,26,0.0
604769,324.334134083289,68.44269749308391,150,171,14233.666666666666
604770,272.16822029418455,124.82232271955733,12,34,0.0
604771,324.334134083289,106.68743836507011,54,109,0.0
604772,272.16822029418455,134.93128973523596,14,31,0.0
604773,324.334134083289,106.3707769603828,13,38,0.0
604774,280.877189362462,140.78294522209606,17,52,0.0
